NAME	LAT	LNG	CAPACITY	LANGUAGES
Magatzems_Pyrenees	42.5080426	1.5243707	1000	ES,NE
Centre_Comercial_Illa_Carlemany	42.5077787	1.5240634	1000	EN
Centre_Comercial_Andorra	42.5091205	1.5439534	1000	FR

